hour,day_of_week,is_weekend,is_peak_hour,school_open,college_open,festival,political_event,mall_opening,special_event,rain,traffic_index
2,5,1,0,0,1,0,0,0,0,0,27
3,5,1,0,0,1,0,0,0,0,0,17
4,5,1,0,0,1,0,0,0,0,0,14
5,5,1,0,0,1,0,0,0,0,2,73
6,5,1,0,0,1,0,0,0,0,0,15
7,5,1,0,0,1,0,0,0,0,0,33
8,5,1,1,0,1,0,0,0,0,0,81
9,5,1,1,0,1,0,0,0,0,0,78
10,5,1,1,0,1,0,0,0,0,0,62
11,5,1,0,0,1,0,0,0,0,0,53
12,5,1,0,0,1,0,0,0,0,0,46
13,5,1,0,0,1,0,0,0,0,0,51
14,5,1,0,0,1,0,0,0,0,0,47
15,5,1,0,0,1,0,0,0,0,0,38
16,5,1,0,0,1,0,0,0,0,0,54
17,5,1,1,0,1,0,0,0,0,0,92
18,5,1,1,0,1,0,0,0,0,1,125
19,5,1,1,0,1,0,0,0,0,0,95
20,5,1,0,0,1,0,0,0,0,0,97
21,5,1,0,0,1,0,0,0,0,0,23
22,5,1,0,0,1,0,0,0,0,0,20
23,5,1,0,0,1,0,0,0,0,0,23
0,6,1,0,0,1,0,0,0,0,0,16
1,6,1,0,0,1,0,0,0,0,0,23
2,6,1,0,0,1,0,0,0,0,0,21
3,6,1,0,0,1,0,0,0,0,0,22
4,6,1,0,0,1,0,0,0,0,0,16
5,6,1,0,0,1,0,0,0,0,0,32
6,6,1,0,0,1,0,0,0,0,0,16
7,6,1,0,0,1,0,0,0,0,0,36
8,6,1,1,0,1,0,0,0,0,0,63
9,6,1,1,0,1,0,0,0,0,0,58
10,6,1,1,0,1,0,0,0,0,0,59
11,6,1,0,0,1,0,0,0,0,1,65
12,6,1,0,0,1,0,0,0,0,0,43
13,6,1,0,0,1,0,0,0,0,0,43
14,6,1,0,0,1,0,0,0,0,1,78
15,6,1,0,0,1,0,0,0,0,2,95
16,6,1,0,0,1,0,0,0,0,0,37
17,6,1,1,0,1,0,0,0,0,0,93
18,6,1,1,0,1,0,0,0,0,1,129
19,6,1,1,0,1,0,0,0,0,1,122
20,6,1,0,0,1,0,0,0,0,0,96
21,6,1,0,0,1,0,0,0,0,0,19
22,6,1,0,0,1,0,0,0,0,0,28
23,6,1,0,0,1,0,0,0,0,0,27
0,0,0,0,1,1,0,0,0,0,0,51
1,0,0,0,1,1,0,0,0,0,0,41
2,0,0,0,1,1,0,0,0,0,0,38
3,0,0,0,1,1,0,0,0,0,1,63
4,0,0,0,1,1,0,0,0,0,0,40
5,0,0,0,1,1,0,0,0,0,0,37
6,0,0,0,1,1,0,0,0,0,1,64
7,0,0,0,1,1,0,0,0,0,1,100
8,0,0,1,1,1,0,0,0,0,0,105
9,0,0,1,1,1,0,0,0,0,0,99
10,0,0,1,1,1,0,0,0,0,0,92
11,0,0,0,1,1,0,0,0,0,0,63
12,0,0,0,1,1,0,0,0,0,0,69
13,0,0,0,1,1,0,0,0,0,0,71
14,0,0,0,1,1,0,0,0,0,0,73
15,0,0,0,1,1,0,0,0,0,0,57
16,0,0,0,1,1,0,0,0,0,0,62
17,0,0,1,1,1,0,0,0,0,0,158
18,0,0,1,1,1,0,0,0,0,0,122
19,0,0,1,1,1,0,0,0,0,0,117
20,0,0,0,1,1,0,0,0,0,0,128
21,0,0,0,1,1,0,0,0,0,1,72
22,0,0,0,1,1,0,0,0,0,0,52
23,0,0,0,1,1,0,0,0,0,0,57
0,1,0,0,1,1,0,0,0,0,1,67
1,1,0,0,1,1,0,0,0,0,0,40
2,1,0,0,1,1,0,0,0,0,0,40
3,1,0,0,1,1,0,0,0,0,0,42
4,1,0,0,1,1,0,0,0,0,0,38
5,1,0,0,1,1,0,0,0,0,1,63
6,1,0,0,1,1,0,0,0,0,0,79
7,1,0,0,1,1,0,0,0,0,0,94
8,1,0,1,1,1,0,0,0,0,0,122
9,1,0,1,1,1,0,0,0,0,0,113
10,1,0,1,1,1,0,0,0,0,0,122
11,1,0,0,1,1,0,0,0,0,0,57
12,1,0,0,1,1,0,0,0,0,0,68
13,1,0,0,1,1,0,0,0,0,2,133
14,1,0,0,1,1,0,0,0,0,0,77
15,1,0,0,1,1,0,0,0,0,0,61
16,1,0,0,1,1,0,0,0,0,0,65
17,1,0,1,1,1,0,0,0,0,0,117
18,1,0,1,1,1,0,0,0,0,0,117
19,1,0,1,1,1,0,0,0,0,0,124
20,1,0,0,1,1,0,0,0,0,0,121
21,1,0,0,1,1,0,0,0,0,0,42
22,1,0,0,1,1,0,0,0,0,0,45
23,1,0,0,1,1,0,0,0,0,1,67
0,2,0,0,1,1,0,0,0,0,0,43
1,2,0,0,1,1,0,0,0,0,0,41
2,2,0,0,1,1,0,0,0,0,0,37
3,2,0,0,1,1,0,0,0,0,2,103
4,2,0,0,1,1,0,0,0,0,0,51
5,2,0,0,1,1,0,0,0,0,0,37
6,2,0,0,1,1,0,0,0,0,2,105
7,2,0,0,1,1,0,0,0,0,1,105
8,2,0,1,1,1,0,0,0,0,1,126
9,2,0,1,1,1,0,0,0,0,0,122
10,2,0,1,1,1,0,0,0,0,0,89
11,2,0,0,1,1,0,0,0,0,0,59
12,2,0,0,1,1,0,0,0,0,2,128
13,2,0,0,1,1,0,0,0,0,0,112
14,2,0,0,1,1,0,0,0,0,0,79
15,2,0,0,1,1,0,0,0,0,0,61
16,2,0,0,1,1,0,0,0,0,1,84
17,2,0,1,1,1,0,0,0,0,0,128
18,2,0,1,1,1,0,0,0,0,0,122
19,2,0,1,1,1,0,0,0,0,0,129
20,2,0,0,1,1,0,0,0,0,0,121
21,2,0,0,1,1,0,0,0,0,0,51
22,2,0,0,1,1,0,0,0,0,0,43
23,2,0,0,1,1,0,0,0,0,0,48
0,3,0,0,1,1,0,0,0,0,0,43
1,3,0,0,1,1,0,0,0,0,0,83
2,3,0,0,1,1,0,0,0,0,0,40
3,3,0,0,1,1,0,0,0,0,0,40
4,3,0,0,1,1,1,0,0,0,0,165
5,3,0,0,1,1,0,0,0,0,0,43
6,3,0,0,1,1,0,0,0,0,0,47
7,3,0,0,1,1,0,0,0,0,0,86
8,3,0,1,1,1,0,0,0,0,0,100
9,3,0,1,1,1,0,0,0,0,2,251
10,3,0,1,1,1,0,0,0,0,0,93
11,3,0,0,1,1,0,0,0,0,1,102
12,3,0,0,1,1,0,0,0,0,0,73
13,3,0,0,1,1,0,0,0,0,0,91
14,3,0,0,1,1,0,0,0,0,1,97
15,3,0,0,1,1,0,0,0,0,0,63
16,3,0,0,1,1,0,0,0,0,0,82
17,3,0,1,1,1,0,0,0,0,0,120
18,3,0,1,1,1,0,0,0,0,0,122
19,3,0,1,1,1,0,0,0,0,2,188
20,3,0,0,1,1,0,0,0,0,1,158
21,3,0,0,1,1,0,0,0,0,2,107
22,3,0,0,1,1,0,0,0,0,0,64
23,3,0,0,1,1,0,0,0,0,1,72
0,4,0,0,1,1,0,0,0,0,2,101
1,4,0,0,1,1,0,0,0,0,0,53
2,4,0,0,1,1,0,0,0,0,0,40
3,4,0,0,1,1,0,0,0,0,1,63
4,4,0,0,1,1,0,0,0,0,0,37
5,4,0,0,1,1,0,0,0,0,1,65
6,4,0,0,1,1,0,0,0,0,0,38
7,4,0,0,1,1,0,0,0,0,1,112
8,4,0,1,1,1,0,0,0,0,0,113
9,4,0,1,1,1,0,0,0,0,0,101
10,4,0,1,1,1,0,0,0,0,0,98
11,4,0,0,1,1,0,0,0,0,1,84
12,4,0,0,1,1,0,0,0,0,0,69
13,4,0,0,1,1,0,0,0,0,0,93
14,4,0,0,1,1,0,0,0,0,0,72
15,4,0,0,1,1,0,0,0,0,1,86
16,4,0,0,1,1,0,0,0,0,0,62
17,4,0,1,1,1,0,0,0,0,1,146
18,4,0,1,1,1,0,0,0,0,0,142
19,4,0,1,1,1,0,0,0,0,0,118
20,4,0,0,1,1,0,0,0,0,0,123
21,4,0,0,1,1,0,0,0,0,0,48
22,4,0,0,1,1,0,0,0,0,1,73
23,4,0,0,1,1,0,0,0,0,0,48
0,5,1,0,0,1,0,0,0,0,0,12
1,5,1,0,0,1,0,0,0,0,1,59
2,5,1,0,0,1,0,0,0,0,0,37
3,5,1,0,0,1,0,0,0,0,0,13
4,5,1,0,0,1,0,0,0,0,2,77
5,5,1,0,0,1,0,0,0,0,0,15
6,5,1,0,0,1,0,0,0,0,0,55
7,5,1,0,0,1,0,0,0,0,2,185
8,5,1,1,0,1,0,0,0,0,0,59
9,5,1,1,0,1,0,0,0,0,0,66
10,5,1,1,0,1,0,0,0,0,0,57
11,5,1,0,0,1,0,0,0,0,1,63
12,5,1,0,0,1,0,0,0,0,0,44
13,5,1,0,0,1,0,0,0,0,0,43
14,5,1,0,0,1,0,0,0,0,1,68
15,5,1,0,0,1,0,0,0,0,1,60
16,5,1,0,0,1,0,0,0,0,0,37
17,5,1,1,0,1,0,0,0,0,0,95
18,5,1,1,0,1,0,0,0,0,0,93
19,5,1,1,0,1,0,0,0,0,1,118
20,5,1,0,0,1,0,0,0,0,0,98
21,5,1,0,0,1,0,0,0,0,0,21
22,5,1,0,0,1,0,0,0,0,1,48
23,5,1,0,0,1,0,0,0,0,1,46
0,6,1,0,0,1,0,0,0,0,0,18
1,6,1,0,0,1,0,0,0,0,1,41
2,6,1,0,0,1,0,0,0,0,0,15
3,6,1,0,0,1,0,0,0,0,1,47
4,6,1,0,0,1,0,0,0,0,0,22
5,6,1,0,0,1,0,0,0,0,0,16
6,6,1,0,0,1,0,0,0,0,1,39
7,6,1,0,0,1,0,0,0,0,0,36
8,6,1,1,0,1,0,0,0,0,0,60
9,6,1,1,0,1,0,0,0,0,1,82
10,6,1,1,0,1,0,0,0,0,1,86
11,6,1,0,0,1,0,0,0,0,0,38
12,6,1,0,0,1,0,0,0,0,0,62
13,6,1,0,0,1,0,0,0,0,0,44
14,6,1,0,0,1,0,0,0,0,0,43
15,6,1,0,0,1,0,0,0,0,0,38
16,6,1,0,0,1,0,0,0,0,0,72
17,6,1,1,0,1,0,0,0,0,2,167
18,6,1,1,0,1,0,0,0,0,0,96
19,6,1,1,0,1,0,0,0,0,0,108
20,6,1,0,0,1,0,0,0,0,0,95
21,6,1,0,0,1,0,0,0,0,2,92
22,6,1,0,0,1,0,0,0,0,0,32
23,6,1,0,0,1,0,0,0,0,0,20
0,0,0,0,1,1,0,0,0,0,0,45
1,0,0,0,1,1,0,0,0,0,0,40
2,0,0,0,1,1,0,0,0,0,0,42
3,0,0,0,1,1,0,0,0,0,1,62
4,0,0,0,1,1,0,0,0,0,2,105
5,0,0,0,1,1,0,0,0,0,0,38
6,0,0,0,1,1,0,0,0,0,0,42
7,0,0,0,1,1,0,0,0,0,2,142
8,0,0,1,1,1,0,0,0,0,1,127
9,0,0,1,1,1,0,0,0,0,0,99
10,0,0,1,1,1,0,0,0,0,0,82
11,0,0,0,1,1,0,0,0,0,0,57
12,0,0,0,1,1,0,0,0,0,0,70
13,0,0,0,1,1,0,0,0,0,1,97
14,0,0,0,1,1,0,0,0,0,2,173
15,0,0,0,1,1,0,0,0,0,2,127
16,0,0,0,1,1,0,0,0,0,0,60
17,0,0,1,1,1,0,0,0,0,0,117
18,0,0,1,1,1,0,0,0,0,2,180
19,0,0,1,1,1,0,0,0,0,1,150
20,0,0,0,1,1,0,0,0,0,0,120
21,0,0,0,1,1,0,0,0,0,2,105
22,0,0,0,1,1,0,0,0,0,1,90
23,0,0,0,1,1,0,0,0,0,0,46
0,1,0,0,1,1,0,0,0,0,0,41
1,1,0,0,1,1,0,0,0,0,0,62
2,1,0,0,1,1,0,0,0,0,0,47
3,1,0,0,1,1,0,0,0,0,0,43
4,1,0,0,1,1,0,0,0,0,1,73
5,1,0,0,1,1,0,0,0,0,0,41
6,1,0,0,1,1,0,0,0,0,0,42
7,1,0,0,1,1,0,0,0,0,0,74
8,1,0,1,1,1,0,0,0,0,0,107
9,1,0,1,1,1,0,0,0,0,2,203
10,1,0,1,1,1,0,0,0,0,0,107
11,1,0,0,1,1,0,0,0,0,0,81
12,1,0,0,1,1,0,0,0,0,1,92
13,1,0,0,1,1,0,0,0,0,0,69
14,1,0,0,1,1,0,0,0,0,0,70
15,1,0,0,1,1,0,0,0,0,0,63
16,1,0,0,1,1,0,0,0,0,0,81
17,1,0,1,1,1,0,0,0,0,0,121
18,1,0,1,1,1,0,0,0,0,0,139
19,1,0,1,1,1,0,0,0,0,0,130
20,1,0,0,1,1,0,0,0,0,2,220
21,1,0,0,1,1,0,0,0,0,0,63
22,1,0,0,1,1,0,0,0,0,0,45
23,1,0,0,1,1,0,0,0,0,0,44
0,2,0,0,1,1,0,0,0,0,0,42
1,2,0,0,1,1,0,0,0,0,0,40
2,2,0,0,1,1,0,0,0,0,0,47
3,2,0,0,1,1,0,0,0,0,2,113
4,2,0,0,1,1,0,0,0,0,0,63
5,2,0,0,1,1,0,0,0,0,0,47
6,2,0,0,1,1,0,0,0,0,0,39
7,2,0,0,1,1,0,0,0,0,2,136
8,2,0,1,1,1,0,0,0,0,0,101
9,2,0,1,1,1,0,0,0,0,0,101
10,2,0,1,1,1,0,0,0,0,0,82
11,2,0,0,1,1,0,0,0,0,1,86
12,2,0,0,1,1,0,0,0,0,0,69
13,2,0,0,1,1,0,0,0,0,1,93
14,2,0,0,1,1,0,0,0,0,0,78
15,2,0,0,1,1,0,0,0,0,0,60
16,2,0,0,1,1,0,0,0,0,0,61
17,2,0,1,1,1,0,0,0,0,0,117
18,2,0,1,1,1,0,0,0,0,0,163
19,2,0,1,1,1,0,0,0,0,0,123
20,2,0,0,1,1,0,0,0,0,1,147
21,2,0,0,1,1,0,0,0,0,0,47
22,2,0,0,1,1,0,0,0,0,0,44
23,2,0,0,1,1,0,0,0,0,0,63
0,3,0,0,1,1,0,0,0,0,0,41
1,3,0,0,1,1,0,0,0,0,0,41
2,3,0,0,1,1,0,0,0,0,0,37
3,3,0,0,1,1,0,0,0,0,0,44
4,3,0,0,1,1,0,0,0,0,1,62
5,3,0,0,1,1,0,0,0,0,2,97
6,3,0,0,1,1,0,0,0,0,0,38
7,3,0,0,1,1,0,0,0,0,0,74
8,3,0,1,1,1,0,0,0,0,0,98
9,3,0,1,1,1,0,0,0,0,0,104
10,3,0,1,1,1,0,0,0,0,0,91
11,3,0,0,1,1,0,0,0,0,0,60
12,3,0,0,1,1,0,0,0,0,1,97
13,3,0,0,1,1,0,0,0,0,0,75
14,3,0,0,1,1,0,0,0,0,0,73
15,3,0,0,1,1,0,0,0,0,0,59
16,3,0,0,1,1,0,0,0,0,0,60
17,3,0,1,1,1,0,0,0,0,0,122
18,3,0,1,1,1,0,0,0,0,0,161
19,3,0,1,1,1,0,0,0,0,0,127
20,3,0,0,1,1,0,0,0,0,1,147
21,3,0,0,1,1,0,0,0,0,0,48
22,3,0,0,1,1,0,0,0,0,0,67
23,3,0,0,1,1,0,0,0,0,0,46
0,4,0,0,1,1,0,0,0,0,0,130
1,4,0,0,1,1,0,0,0,0,0,82
2,4,0,0,1,1,0,0,0,0,1,67
3,4,0,0,1,1,0,0,0,0,1,104
4,4,0,0,1,1,0,0,0,0,1,62
5,4,0,0,1,1,0,0,0,0,0,49
6,4,0,0,1,1,0,0,0,0,0,40
7,4,0,0,1,1,0,0,0,0,0,76
8,4,0,1,1,1,0,0,0,0,0,106
9,4,0,1,1,1,0,0,0,0,1,134
10,4,0,1,1,1,0,0,0,0,0,83
11,4,0,0,1,1,0,0,0,0,0,59
12,4,0,0,1,1,0,0,0,0,0,68
13,4,0,0,1,1,0,0,0,0,0,73
14,4,0,0,1,1,0,0,0,0,0,69
15,4,0,0,1,1,0,0,0,0,0,58
16,4,0,0,1,1,0,0,0,0,0,58
17,4,0,1,1,1,0,0,0,0,1,147
18,4,0,1,1,1,0,0,0,0,1,148
19,4,0,1,1,1,0,0,0,0,0,122
20,4,0,0,1,1,0,0,0,0,0,118
21,4,0,0,1,1,0,0,0,0,0,83
22,4,0,0,1,1,0,0,0,0,0,42
23,4,0,0,1,1,0,0,0,0,0,83
0,5,1,0,0,1,0,0,0,0,0,22
1,5,1,0,0,1,0,0,0,0,0,18
2,5,1,0,0,1,0,0,0,0,0,21
3,5,1,0,0,1,0,0,0,0,0,22
4,5,1,0,0,1,0,0,0,0,0,13
5,5,1,0,0,1,0,0,0,0,2,77
6,5,1,0,0,1,0,0,0,0,1,47
7,5,1,0,0,1,0,0,0,0,0,35
8,5,1,1,0,1,0,0,0,0,1,97
9,5,1,1,0,1,0,0,0,0,0,57
10,5,1,1,0,1,0,0,0,0,1,92
11,5,1,0,0,1,0,0,0,0,1,61
12,5,1,0,0,1,0,0,0,0,0,44
13,5,1,0,0,1,0,0,0,0,0,46
14,5,1,0,0,1,0,0,0,0,0,53
15,5,1,0,0,1,0,0,0,0,0,56
16,5,1,0,0,1,0,0,0,0,0,32
17,5,1,1,0,1,0,0,0,0,0,102
18,5,1,1,0,1,0,0,0,0,0,95
19,5,1,1,0,1,0,0,0,0,1,122
20,5,1,0,0,1,0,0,0,0,2,155
21,5,1,0,0,1,0,0,0,0,0,17
22,5,1,0,0,1,0,0,0,0,0,22
23,5,1,0,0,1,0,0,0,0,0,17
0,6,1,0,0,1,0,0,0,0,0,17
1,6,1,0,0,1,0,0,0,0,2,79
2,6,1,0,0,1,0,0,0,0,0,16
3,6,1,0,0,1,0,0,0,0,0,15
4,6,1,0,0,1,0,0,0,0,0,15
5,6,1,0,0,1,0,0,0,0,0,13
6,6,1,0,0,1,0,0,0,0,0,18
7,6,1,0,0,1,0,0,0,0,1,59
8,6,1,1,0,1,0,0,0,0,0,97
9,6,1,1,0,1,0,0,0,0,0,67
10,6,1,1,0,1,0,0,0,0,0,59
11,6,1,0,0,1,0,0,0,0,2,97
12,6,1,0,0,1,0,0,0,0,1,70
13,6,1,0,0,1,0,0,0,0,0,52
14,6,1,0,0,1,0,0,0,0,0,48
15,6,1,0,0,1,0,0,0,0,0,33
16,6,1,0,0,1,0,0,0,0,0,40
17,6,1,1,0,1,0,0,0,0,2,156
18,6,1,1,0,1,0,0,0,0,0,98
19,6,1,1,0,1,0,0,0,0,0,94
20,6,1,0,0,1,0,0,0,0,0,95
21,6,1,0,0,1,0,0,0,0,0,21
22,6,1,0,0,1,0,0,0,0,0,18
23,6,1,0,0,1,0,0,0,0,1,47
0,0,0,0,1,1,0,0,0,0,0,39
1,0,0,0,1,1,0,0,0,0,0,52
2,0,0,0,1,1,0,0,0,0,0,43
3,0,0,0,1,1,0,0,0,0,0,37
4,0,0,0,1,1,0,0,0,0,0,47
5,0,0,0,1,1,0,0,0,0,0,47
6,0,0,0,1,1,0,0,0,0,1,78
7,0,0,0,1,1,0,0,0,0,0,76
8,0,0,1,1,1,0,0,0,0,0,100
9,0,0,1,1,1,0,0,0,0,0,103
10,0,0,1,1,1,0,0,0,0,0,91
11,0,0,0,1,1,0,0,0,0,2,118
12,0,0,0,1,1,0,0,0,0,1,117
13,0,0,0,1,1,0,0,0,0,0,68
14,0,0,0,1,1,0,0,0,0,0,162
15,0,0,0,1,1,0,0,0,0,0,78
16,0,0,0,1,1,0,0,0,0,0,64
17,0,0,1,1,1,0,0,0,0,0,161
18,0,0,1,1,1,0,0,0,0,0,124
19,0,0,1,1,1,0,0,0,0,0,120
20,0,0,0,1,1,0,0,0,0,0,120
21,0,0,0,1,1,0,0,0,0,1,67
22,0,0,0,1,1,0,0,0,0,0,42
23,0,0,0,1,1,0,0,0,0,0,47
0,1,0,0,1,1,0,0,0,0,1,68
1,1,0,0,1,1,0,0,0,0,0,40
2,1,0,0,1,1,0,0,0,0,0,38
3,1,0,0,1,1,0,0,0,0,0,62
4,1,0,0,1,1,0,0,0,0,0,43
5,1,0,0,1,1,0,0,0,0,1,63
6,1,0,0,1,1,0,0,0,0,1,66
7,1,0,0,1,1,0,0,0,0,0,80
8,1,0,1,1,1,0,0,0,0,0,102
9,1,0,1,1,1,0,0,0,0,0,107
10,1,0,1,1,1,0,0,0,0,0,87
11,1,0,0,1,1,0,0,0,0,0,57
12,1,0,0,1,1,0,0,0,0,2,172
13,1,0,0,1,1,0,0,0,0,0,72
14,1,0,0,1,1,0,0,0,0,2,130
15,1,0,0,1,1,0,0,0,0,0,58
16,1,0,0,1,1,0,1,0,1,0,293
17,1,0,1,1,1,0,0,0,0,0,123
18,1,0,1,1,1,0,0,0,0,1,143
19,1,0,1,1,1,0,0,0,0,1,144
20,1,0,0,1,1,0,0,0,0,1,144
21,1,0,0,1,1,0,0,0,0,0,51
22,1,0,0,1,1,0,0,0,0,0,55
23,1,0,0,1,1,0,0,0,0,1,69
0,2,0,0,1,1,0,0,0,0,0,39
1,2,0,0,1,1,0,0,0,0,0,40
2,2,0,0,1,1,0,0,0,0,0,38
3,2,0,0,1,1,0,0,0,0,2,101
4,2,0,0,1,1,0,0,0,0,2,101
5,2,0,0,1,1,0,0,0,0,0,41
6,2,0,0,1,1,0,0,0,0,1,64
7,2,0,0,1,1,0,0,0,0,2,133
8,2,0,1,1,1,0,0,0,0,0,141
9,2,0,1,1,1,0,0,0,0,0,100
10,2,0,1,1,1,0,0,0,0,2,151
11,2,0,0,1,1,0,0,0,0,0,73
12,2,0,0,1,1,0,0,0,0,0,67
13,2,0,0,1,1,0,0,0,0,0,68
14,2,0,0,1,1,0,0,0,0,2,127
15,2,0,0,1,1,0,0,0,0,2,118
16,2,0,0,1,1,0,0,0,0,2,122
17,2,0,1,1,1,0,0,0,0,0,125
18,2,0,1,1,1,0,0,0,0,1,147
19,2,0,1,1,1,0,0,0,0,1,144
20,2,0,0,1,1,0,0,0,0,0,124
21,2,0,0,1,1,0,0,0,0,1,82
22,2,0,0,1,1,0,0,0,0,0,43
23,2,0,0,1,1,0,0,0,0,0,51
0,3,0,0,1,1,0,0,0,0,0,37
1,3,0,0,1,1,0,0,0,0,0,40
2,3,0,0,1,1,0,0,0,0,0,41
3,3,0,0,1,1,0,0,0,0,0,39
4,3,0,0,1,1,0,0,0,0,0,81
5,3,0,0,1,1,0,0,0,0,1,67
6,3,0,0,1,1,0,0,0,0,0,42
7,3,0,0,1,1,0,0,0,0,0,78
8,3,0,1,1,1,0,0,0,0,0,103
9,3,0,1,1,1,0,0,0,0,1,122
10,3,0,1,1,1,0,0,0,0,0,84
11,3,0,0,1,1,0,0,0,0,0,68
12,3,0,0,1,1,0,0,0,0,1,95
13,3,0,0,1,1,0,0,0,0,0,72
14,3,0,0,1,1,0,0,0,0,0,70
15,3,0,0,1,1,0,0,0,0,0,59
16,3,0,0,1,1,0,0,0,0,1,83
17,3,0,1,1,1,0,0,0,0,0,133
18,3,0,1,1,1,0,0,0,0,1,187
19,3,0,1,1,1,0,0,0,0,0,117
20,3,0,0,1,1,0,0,0,0,2,180
21,3,0,0,1,1,0,0,0,0,1,79
22,3,0,0,1,1,0,0,0,0,2,105
23,3,0,0,1,1,0,0,0,0,0,48
0,4,0,0,1,1,0,0,0,0,1,68
1,4,0,0,1,1,0,0,0,0,0,43
2,4,0,0,1,1,0,0,0,0,0,37
3,4,0,0,1,1,0,0,0,0,0,53
4,4,0,0,1,1,0,0,0,0,1,73
5,4,0,0,1,1,0,0,0,0,2,103
6,4,0,0,1,1,0,0,0,0,1,72
7,4,0,0,1,1,0,0,0,0,0,86
8,4,0,1,1,1,0,0,0,0,0,98
9,4,0,1,1,1,0,0,0,0,1,123
10,4,0,1,1,1,0,0,0,0,0,85
11,4,0,0,1,1,0,0,0,0,0,63
12,4,0,0,1,1,0,0,0,0,0,68
13,4,0,0,1,1,0,0,0,0,0,69
14,4,0,0,1,1,0,0,0,0,0,72
15,4,0,0,1,1,0,0,0,0,0,80
16,4,0,0,1,1,0,0,0,0,0,60
17,4,0,1,1,1,0,0,0,0,0,121
18,4,0,1,1,1,0,0,0,0,2,182
19,4,0,1,1,1,0,0,0,0,0,119
20,4,0,0,1,1,0,0,0,0,0,122
21,4,0,0,1,1,0,0,0,0,0,43
22,4,0,0,1,1,0,0,0,0,0,46
23,4,0,0,1,1,0,0,0,0,2,109
0,5,1,0,0,1,0,0,0,0,1,51
1,5,1,0,0,1,0,0,0,0,0,17
2,5,1,0,0,1,0,0,0,0,0,17
3,5,1,0,0,1,0,0,0,0,1,47
4,5,1,0,0,1,0,0,0,0,2,73
5,5,1,0,0,1,0,0,0,0,0,56
6,5,1,0,0,1,0,0,0,0,0,22
7,5,1,0,0,1,0,0,0,0,0,33
8,5,1,1,0,1,0,0,0,0,2,121
9,5,1,1,0,1,0,0,0,0,0,61
10,5,1,1,0,1,0,0,0,0,2,122
11,5,1,0,0,1,0,0,0,0,0,43
12,5,1,0,0,1,0,0,0,0,0,46
13,5,1,0,0,1,0,0,0,0,0,56
14,5,1,0,0,1,0,0,0,0,0,50
15,5,1,0,0,1,0,0,0,0,0,43
16,5,1,0,0,1,0,0,0,0,0,41
17,5,1,1,0,1,0,0,0,0,0,97
18,5,1,1,0,1,0,0,0,0,1,120
19,5,1,1,0,1,0,0,0,0,0,100
20,5,1,0,0,1,0,0,0,0,0,92
21,5,1,0,0,1,0,0,0,0,2,78
22,5,1,0,0,1,0,0,0,0,1,65
23,5,1,0,0,1,0,0,0,0,2,84
0,6,1,0,0,1,0,0,0,0,2,75
1,6,1,0,0,1,0,0,0,0,0,19
2,6,1,0,0,1,0,0,0,0,0,28
3,6,1,0,0,1,0,0,0,0,1,37
4,6,1,0,0,1,0,0,0,0,0,14
5,6,1,0,0,1,0,0,0,0,0,52
6,6,1,0,0,1,0,0,0,0,1,37
7,6,1,0,0,1,0,0,0,0,0,32
8,6,1,1,0,1,0,0,0,0,0,59
9,6,1,1,0,1,0,0,0,0,0,69
10,6,1,1,0,1,0,0,0,0,0,57
11,6,1,0,0,1,0,0,0,0,0,38
12,6,1,0,0,1,0,0,0,0,0,42
13,6,1,0,0,1,0,0,0,0,1,163
14,6,1,0,0,1,0,0,0,0,0,43
15,6,1,0,0,1,0,0,0,0,0,38
16,6,1,0,0,1,0,0,0,0,1,83
17,6,1,1,0,1,0,0,0,0,2,158
18,6,1,1,0,1,0,0,0,0,1,157
19,6,1,1,0,1,0,0,0,0,1,161
20,6,1,0,0,1,0,0,0,0,0,113
21,6,1,0,0,1,0,0,0,0,0,18
22,6,1,0,0,1,0,0,0,0,0,23
23,6,1,0,0,1,0,0,0,0,0,31
0,0,0,0,1,1,0,0,0,0,0,128
1,0,0,0,1,1,0,0,0,0,0,38
2,0,0,0,1,1,0,0,0,0,1,74
3,0,0,0,1,1,0,0,0,0,0,42
4,0,0,0,1,1,0,0,0,0,0,39
5,0,0,0,1,1,0,0,0,0,0,37
6,0,0,0,1,1,0,0,0,0,0,47
7,0,0,0,1,1,0,0,0,0,0,78
8,0,0,1,1,1,0,0,0,0,1,125
9,0,0,1,1,1,0,0,0,0,0,192
10,0,0,1,1,1,0,0,0,0,0,86
11,0,0,0,1,1,0,0,0,0,0,64
12,0,0,0,1,1,0,0,0,0,1,92
13,0,0,0,1,1,0,0,0,0,0,71
14,0,0,0,1,1,0,0,0,0,0,73
15,0,0,0,1,1,0,0,0,0,0,101
16,0,0,0,1,1,0,0,0,0,0,59
17,0,0,1,1,1,0,0,0,0,1,157
18,0,0,1,1,1,0,0,0,0,1,145
19,0,0,1,1,1,0,0,0,0,0,123
20,0,0,0,1,1,0,0,0,0,1,144
21,0,0,0,1,1,0,0,0,0,1,73
22,0,0,0,1,1,0,0,0,0,1,72
23,0,0,0,1,1,0,0,0,0,1,67
0,1,0,0,1,1,0,0,0,0,0,43
1,1,0,0,1,1,0,0,0,0,0,37
2,1,0,0,1,1,0,0,0,0,0,41
3,1,0,0,1,1,0,0,0,0,1,64
4,1,0,0,1,1,0,0,0,0,0,57
5,1,0,0,1,1,0,0,0,0,1,68
